trial,interactor,cooling,response,listened,hypothesis,confidence,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
1,0,0,0,no ,no ,0.89,0.1175930003380242,2.8430347442626953,4.848133087158203,4,False,1,1
2,0,1,3,0,0,0,0,0,1.3902182579040527,2,True,1,2
3,1,0,1,yes ,yes ,0.98,0.3099698875437442,3.5633480548858643,5.160722255706787,8,False,1,3
4,0,1,1,yes ,yes ,0.92,0.1112116877505841,3.0053341388702393,2.5255000591278076,6,False,1,4
5,1,0,0,no ,no ,0.88,0.39482028659118573,2.8144609928131104,2.853408098220825,2,False,1,5
6,0,0,0,no ,no ,0.81,0.23734926649682042,2.820986270904541,2.527493953704834,8,False,1,6
7,0,0,0,no ,no ,0.79,0.2805093178337029,3.0305018424987793,2.568009853363037,4,False,1,7
8,0,0,0,no ,no ,0.88,0.1635239705771445,2.7740869522094727,2.897144079208374,2,False,1,8
9,0,0,0,no ,no ,0.75,0.2985105678723005,3.009667158126831,3.0653350353240967,9,False,1,9
10,1,1,1,yes ,yes ,0.99,0.11127648085565396,2.8458309173583984,1.2926719188690186,4,False,1,10
11,1,0,0,no ,no ,0.94,0.10315777890464232,3.067563772201538,5.117166042327881,2,False,1,11
12,0,0,0,no ,no ,0.68,0.27286260390538314,2.963399887084961,2.616353988647461,6,False,1,12
13,0,1,1,yes ,yes ,0.99,0.18429157486036318,3.2260642051696777,1.0084338188171387,8,False,1,13
14,1,0,0,no ,no ,0.88,0.21863041784145446,3.0108721256256104,2.833840847015381,4,False,1,14
15,0,1,1,yes ,yes ,0.99,0.3857280375938926,2.9401967525482178,3.836906909942627,6,False,1,15
16,0,1,1,yes ,yes ,0.99,0.2261479755869601,3.0638699531555176,0.824951171875,8,False,1,16
17,0,1,1,yes ,yes ,0.98,0.39212739060460056,3.0534298419952393,1.3157508373260498,1,False,1,17
18,0,1,1,yes ,yes ,0.99,0.3161083699486731,3.0345520973205566,0.7109029293060303,3,False,1,18
19,0,1,1,yes ,yes ,0.99,0.14901565456900878,3.119502067565918,1.2370660305023193,8,False,1,19
20,1,0,0,no ,no ,0.95,0.23019621145466584,2.809558153152466,1.353180170059204,4,False,1,20
21,0,1,1,yes ,yes ,0.94,0.1424187187865729,2.9691720008850098,2.0202460289001465,6,False,1,21
22,1,0,0,no ,no ,0.57,0.3797734523164389,3.05501127243042,1.142106294631958,8,False,1,22
23,1,1,1,yes ,yes ,0.98,0.18837885313960828,3.2150588035583496,1.4031050205230713,4,False,1,23
24,1,0,0,no ,no ,0.83,0.33135742130280366,2.6156418323516846,4.816543102264404,3,False,1,24
25,0,0,0,no ,no ,0.82,0.2178170879692682,2.837738037109375,2.0967957973480225,8,False,1,25
26,0,1,1,yes ,yes ,0.88,0.19757631644987156,3.2774128913879395,0.9766271114349365,1,False,1,26
27,1,1,0,no ,no ,0.65,0.33762552360754927,3.018286943435669,3.163355827331543,6,False,1,27
28,1,0,1,yes ,yes ,0.94,0.29092456802327277,2.991358995437622,1.3701601028442383,7,False,1,28
29,0,1,1,yes ,yes ,0.93,0.25308524214727857,3.1048288345336914,0.9927349090576172,2,False,1,29
30,1,1,1,yes ,yes ,0.58,0.1891876682460359,2.808346748352051,1.304677963256836,9,False,1,30
31,1,1,1,yes ,yes ,0.99,0.28219292249928757,3.1957650184631348,1.6542840003967285,7,False,1,31
32,1,0,0,no ,no ,0.64,0.27588595585949605,2.5245721340179443,1.303504228591919,3,False,1,32
33,1,1,1,yes ,yes ,0.94,0.30276369010850357,2.950545310974121,1.1871411800384521,9,False,1,33
34,0,1,3,0,0,0,0,0,1.6220028400421143,5,True,1,34
35,1,0,1,yes ,yes ,0.92,0.1815475575441241,3.3087501525878906,0.9684271812438965,1,False,1,35
36,1,1,1,yes ,yes ,0.95,0.29009600282514847,3.1441197395324707,1.2460238933563232,7,False,1,36
37,1,0,0,no ,no ,0.57,0.32157020907478534,2.7197022438049316,4.196839809417725,5,False,1,37
38,0,1,1,yes ,yes ,0.98,0.2807238294907052,3.27313494682312,1.0881478786468506,1,False,1,38
39,1,1,1,yes ,yes ,0.99,0.2162371451899624,3.003227710723877,1.0656630992889404,9,False,1,39
40,0,1,1,yes ,yes ,0.94,0.3523618852389929,2.861495018005371,1.3147451877593994,5,False,1,40
41,0,0,0,no ,no ,0.81,0.2387475640204109,7.027974843978882,1.3451409339904785,3,False,1,41
42,1,1,1,yes ,yes ,0.99,0.10331242386735194,2.8015451431274414,1.3445298671722412,1,False,1,42
43,0,0,0,no ,no ,0.87,0.2746553785705547,2.9960668087005615,1.208461046218872,9,False,1,43
44,0,1,1,yes ,yes ,0.94,0.16863160141942807,3.1071617603302,1.3181438446044922,7,False,1,44
45,1,1,1,yes ,yes ,0.92,0.2688114892422521,2.962728261947632,1.851210117340088,2,False,1,45
46,1,1,1,yes ,yes ,0.96,0.3015902209286187,3.099663019180298,1.3488082885742188,9,False,1,46
47,1,1,1,yes ,yes ,0.99,0.14577461371448275,2.9034500122070312,1.4605159759521484,7,False,1,47
48,0,0,0,no ,no ,0.63,0.29324455961285895,2.722003936767578,2.5432448387145996,5,False,1,48
49,1,1,1,yes ,yes ,0.98,0.23550719028351033,3.028143882751465,1.4434537887573242,3,False,1,49
50,1,0,0,no ,no ,0.86,0.39774142143825675,2.5908658504486084,4.449568033218384,1,False,1,50
51,0,1,1,yes ,yes ,0.99,0.1349143392225034,3.0764079093933105,1.313735008239746,7,False,1,51
52,1,1,1,yes ,yes ,0.99,0.2846408211543912,2.944364070892334,1.2164349555969238,3,False,1,52
53,0,0,0,no ,no ,0.81,0.29515775783767645,2.7039480209350586,1.1696569919586182,1,False,1,53
54,1,0,1,yes ,yes ,0.99,0.140985239445304,3.0274431705474854,1.4520530700683594,8,False,1,54
55,0,1,0,no ,no ,0.88,0.30591939230085596,2.7254703044891357,5.566281080245972,6,False,1,55
56,0,0,0,no ,no ,0.78,0.13076565374908355,2.7030370235443115,1.5458691120147705,4,False,1,56
57,0,1,1,yes ,yes ,0.99,0.3259588430943963,2.963078022003174,5.118395090103149,8,False,1,57
58,0,0,0,no ,no ,0.76,0.3759856036850666,2.7201831340789795,1.4331669807434082,2,False,2,0
59,1,1,0,no ,no ,0.98,0.2404798670085185,2.844061851501465,0.7514400482177734,6,False,2,1
60,1,1,3,0,0,0,0,0,1.0244967937469482,7,True,2,2
61,0,0,1,yes ,yes ,0.99,0.36029774008516047,3.274228096008301,3.004427909851074,2,False,2,3
62,1,1,3,0,0,0,0,0,2.247567653656006,9,True,2,4
63,0,0,0,no ,no ,0.9,0.10832875363559584,2.838313102722168,2.6109509468078613,4,False,2,5
64,0,1,1,yes ,yes ,0.99,0.21675322165673233,3.265684127807617,0.6635887622833252,2,False,2,6
65,0,0,1,yes ,yes ,0.98,0.11584813945980188,3.05863881111145,5.195369005203247,8,False,2,7
66,0,1,1,yes ,yes ,0.98,0.3182719946969158,3.0637130737304688,1.629730224609375,6,False,2,8
67,0,1,1,yes ,yes ,0.99,0.3299238958259598,2.909705877304077,0.6652400493621826,1,False,2,9
68,0,1,1,yes ,yes ,0.99,0.37784975909388896,3.0202670097351074,1.0341548919677734,7,False,2,10
69,0,1,3,0,0,0,0,0,0.9170663356781006,5,True,2,11
70,0,0,1,yes ,yes ,0.92,0.18669289209310175,3.1740951538085938,3.1683177947998047,3,False,2,12
71,1,0,0,no ,no ,0.85,0.329467792411742,2.983945846557617,1.684391736984253,9,False,2,13
72,1,1,1,yes ,yes ,0.93,0.2823803925756603,3.0728631019592285,1.243077039718628,5,False,2,14
73,1,0,1,yes ,yes ,0.99,0.284643866168821,3.16947603225708,1.9341349601745605,7,False,2,15
74,1,1,3,0,0,0,0,0,1.4484469890594482,3,True,2,16
75,0,1,1,yes ,yes ,0.86,0.3774151939877476,3.125916004180908,0.9926841259002686,5,False,2,17
76,0,0,1,yeah ,yeah ,0.28,0.3132760395912517,6.1561620235443115,1.1421141624450684,1,False,2,18
77,0,1,0,yes ,yes ,0.99,0.2881023645976857,3.2220189571380615,0.9451229572296143,7,False,2,19
78,1,0,0,no ,no ,0.8,0.1160504490171884,2.8498640060424805,1.2509651184082031,5,False,2,20
79,1,0,0,no ,no ,0.79,0.10671681192350253,3.006864070892334,1.4596447944641113,3,False,2,21
80,1,1,1,yes ,yes ,0.99,0.3278810430458924,2.9836530685424805,1.565976858139038,9,False,2,22
81,0,0,0,no ,no ,0.9,0.3901644757849597,2.764678955078125,3.1242990493774414,4,False,2,23
82,1,1,1,yes ,yes ,0.99,0.2609063755168986,3.0207250118255615,1.1110947132110596,2,False,2,24
83,0,0,1,yes ,yes ,0.99,0.2872504753275419,3.107558012008667,1.9932219982147217,6,False,2,25
84,0,1,1,yes ,yes ,0.99,0.15206615757860467,2.9441168308258057,0.8296291828155518,8,False,2,26
85,0,0,0,no ,no ,0.71,0.27153688098184076,2.856334686279297,1.5265429019927979,4,False,2,27
86,1,0,1,yes ,yes ,0.73,0.19506450453754884,2.907071828842163,1.0032579898834229,6,False,2,28
87,1,1,1,yes ,yes ,0.94,0.16197462718961464,3.371706962585449,0.706758975982666,2,False,2,29
88,0,0,1,yes ,yes ,0.94,0.3890607875690526,3.0411128997802734,1.6040229797363281,8,False,2,30
89,1,1,1,yes ,yes ,0.99,0.33122514809124304,3.5576131343841553,7.956877708435059,6,False,2,31
90,0,0,1,yes ,yes ,0.99,0.10011008541338876,3.078610897064209,5.134306192398071,1,False,2,32
91,1,0,1,yes ,yes ,0.85,0.2662144773248919,3.2172420024871826,4.8510661125183105,7,False,2,33
92,1,0,0,no ,no ,0.88,0.31069416083070966,2.9178929328918457,1.6552519798278809,5,False,2,34
93,0,0,0,nope ,nope ,0.3,0.15388981021089915,2.8418936729431152,1.2781012058258057,3,False,2,35
94,1,0,1,yes ,yes ,0.99,0.37070157441952856,3.050294876098633,1.6050498485565186,9,False,2,36
95,1,0,0,no ,no ,0.84,0.26686122113689587,2.996124029159546,2.9249141216278076,7,False,2,37
96,0,1,1,yes ,yes ,0.98,0.22011269938111877,3.015536069869995,0.7326607704162598,5,False,2,38
97,0,1,1,yes ,yes ,0.99,0.2739647746026669,2.803267002105713,1.0199990272521973,1,False,2,39
98,1,1,1,yes ,yes ,0.99,0.37905705487051267,2.966212034225464,1.0377259254455566,9,False,2,40
99,1,0,1,yes ,yes ,0.99,0.35724775191755986,2.975677251815796,8.116387128829956,5,False,2,41
100,1,0,0,no ,no ,0.85,0.23266082255367415,2.7614188194274902,1.2973079681396484,3,False,2,42
101,0,0,0,no ,no ,0.84,0.11236078734756819,2.92336106300354,1.6133382320404053,1,False,2,43
102,1,1,1,yes ,yes ,0.99,0.19815537401427108,2.967262029647827,1.2092411518096924,5,False,2,44
103,1,1,1,yes ,yes ,0.99,0.3962722188178641,3.077971935272217,1.0722839832305908,3,False,2,45
104,0,0,1,yes ,yes ,0.99,0.23843821856158398,3.0730249881744385,1.38120698928833,9,False,2,46
105,1,0,0,no ,no ,0.76,0.24469230358408822,2.7477822303771973,1.1063129901885986,4,False,2,47
106,0,1,1,yes ,yes ,0.93,0.3668626079224604,3.024381160736084,1.0618319511413574,2,False,2,48
107,1,1,3,0,0,0,0,0,10.624406099319458,6,True,2,49
108,1,1,1,yes ,yes ,0.99,0.3429998338558301,2.8309080600738525,1.4674382209777832,4,False,2,50
109,1,1,1,yes ,yes ,0.99,0.15955667490452163,3.1983890533447266,1.7131898403167725,1,False,2,51
110,1,0,0,no ,no ,0.92,0.18145818284130935,2.791604995727539,0.9865198135375977,4,False,2,52
111,1,1,1,yes ,yes ,0.98,0.38998828413391284,2.913853883743286,1.049428939819336,2,False,2,53
112,1,1,1,yes ,yes ,0.98,0.17193412166524685,3.2097089290618896,1.0713427066802979,9,False,2,54
113,0,0,0,no ,no ,0.85,0.34541683466635076,2.624587059020996,1.240705966949463,1,False,2,55
114,0,1,1,yes ,yes ,0.98,0.25330197098972296,3.0545520782470703,1.4091236591339111,8,False,2,56
115,1,0,0,no ,no ,0.79,0.3055378764714467,2.87546706199646,1.1410448551177979,5,False,2,57
